full_text,label,joined_text
"['ibuibu', 'lokasi', 'gempa', 'kampung', 'cibanban', 'desa', 'ciwalen', 'camat', 'warungkondang', 'kabupaten', 'cianjur', 'terima', 'kasih', 'fpi', 'habib', 'rizieq', 'shihab', 'bantu', 'warga', 'kena', 'dampak', 'gempa', 'bumi']",1.0,ibuibu lokasi gempa kampung cibanban desa ciwalen camat warungkondang kabupaten cianjur terima kasih fpi habib rizieq shihab bantu warga kena dampak gempa bumi
"['kaleidoskop', 'bencana', 'gempa', 'duka', 'cianjur', 'baru', 'lindu', 'sumur', 'banten', 'cianjur', 'gempabumi', 'bencanaalam']",1.0,kaleidoskop bencana gempa duka cianjur baru lindu sumur banten cianjur gempabumi bencanaalam
"['jokowi', 'gas', 'pol', 'hak', 'anak', 'perempuan', 'menteri', 'pppa', 'bintang', 'puspayoga', 'penuh', 'lindung', 'penuh', 'hak', 'perempuan', 'anak', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'layan', 'dukung', 'psikososial', 'daya', 'perempuan']",1.0,jokowi gas pol hak anak perempuan menteri pppa bintang puspayoga penuh lindung penuh hak perempuan anak korban bencana gempa bumi cianjur jawa barat layan dukung psikososial daya perempuan
"['presiden', 'jokowi', 'naik', 'bantu', 'korban', 'gempa', 'cianjur', 'moga', 'bantu', 'perintah', 'ringan', 'beban', 'korban', 'gempa', 'cianjur']",1.0,presiden jokowi naik bantu korban gempa cianjur moga bantu perintah ringan beban korban gempa cianjur
"['kali', 'cianjur', 'presiden', 'jokowi', 'serah', 'bantu', 'stimultan', 'rumah', 'korban', 'gempa', 'presiden', 'jokowi', 'perintah', 'kepala', 'bnpb', 'prosedur', 'sederhana', 'pakai', 'administrasi', 'berbelitbelit']",1.0,kali cianjur presiden jokowi serah bantu stimultan rumah korban gempa presiden jokowi perintah kepala bnpb prosedur sederhana pakai administrasi berbelitbelit
"['palang', 'merah', 'indonesia', 'pmi', 'dki', 'jakarta', 'buka', 'layan', 'periksa', 'sehat', 'titik', 'lokasi', 'ungsi', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'senin', 'bacadibj', 'beritajakarta', 'dkijakarta', 'jaki', 'welovejakarta']",1.0,palang merah indonesia pmi dki jakarta buka layan periksa sehat titik lokasi ungsi gempa bumi cianjur jawa barat senin bacadibj beritajakarta dkijakarta jaki welovejakarta
"['bupati', 'cianjur', 'herman', 'suherman', 'ban', 'seleweng', 'bantu', 'bencana', 'gempa', 'emirates', 'red', 'crescent', 'terang', 'kpk']",-1.0,bupati cianjur herman suherman ban seleweng bantu bencana gempa emirates red crescent terang kpk
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'gempa']",-1.0,bupati cianjur lapor kpk duga seleweng bantu gempa
"['henti', 'duli', 'korban', 'gempa', 'bumi', 'cianjur', 'wilayah', 'nkri']",1.0,henti duli korban gempa bumi cianjur wilayah nkri
"['bupati', 'cianjur', 'lapor', 'kait', 'duga', 'seleweng', 'dana', 'gempa', 'kpktelaah']",-1.0,bupati cianjur lapor kait duga seleweng dana gempa kpktelaah
"['umika', 'tanggap', 'bencana', 'laku', 'trauma', 'healing', 'korban', 'gempa', 'cianjur']",1.0,umika tanggap bencana laku trauma healing korban gempa cianjur
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'korban', 'gempa']",-1.0,bupati cianjur lapor kpk duga seleweng bantu korban gempa
"['pkm', 'upi', 'yai', 'gelar', 'daya', 'ekonomi', 'pasca', 'gempa', 'cianjur', 'olah', 'quot', 'oikanciamp', 'quot']",1.0,pkm upi yai gelar daya ekonomi pasca gempa cianjur olah quot oikanciamp quot
"['pemkab', 'lamsel', 'salur', 'bantu', 'korban', 'gempa', 'bumicianjur']",1.0,pemkab lamsel salur bantu korban gempa bumicianjur
"['demokrat', 'turun', 'bantu', 'korban', 'gempa', 'cianjur', 'ahypimpinperubahan']",1.0,demokrat turun bantu korban gempa cianjur ahypimpinperubahan
"['lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'gempa', 'bupati', 'cianjur', 'mohon', 'doa', 'kpk']",-1.0,lapor kpk duga seleweng bantu gempa bupati cianjur mohon doa kpk
"['duga', 'seleweng', 'dana', 'bantu', 'korban', 'gempa', 'cianjur', 'lapor', 'kpk', 'seret', 'bupati', 'cianjur']",-1.0,duga seleweng dana bantu korban gempa cianjur lapor kpk seret bupati cianjur
"['duga', 'seleweng', 'dana', 'gempa', 'cianjur', 'bupati', 'panggil', 'kpk']",-1.0,duga seleweng dana gempa cianjur bupati panggil kpk
"['bupati', 'cianjur', 'herman', 'suherman', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'korban', 'gempa', 'herman', 'ban', 'tuding']",-1.0,bupati cianjur herman suherman lapor kpk duga seleweng bantu korban gempa herman ban tuding
"['bupati', 'cianjur', 'herman', 'suherman', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'korban', 'gempa', 'herman', 'ban', 'tuding']",-1.0,bupati cianjur herman suherman lapor kpk duga seleweng bantu korban gempa herman ban tuding
"['bantu', 'gempa', 'cianjur', 'duga', 'seleweng', 'modus', 'beritajogja', 'jogja', 'jogjaistimewa']",-1.0,bantu gempa cianjur duga seleweng modus beritajogja jogja jogjaistimewa
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'gempa']",-1.0,bupati cianjur lapor kpk duga seleweng bantu gempa
"['wow', 'bupati', 'cianjur', 'herman', 'suherman', 'ban', 'seleweng', 'bantu', 'bencana', 'gempa', 'emirates', 'red', 'crescent', 'terang', 'kpk']",-1.0,wow bupati cianjur herman suherman ban seleweng bantu bencana gempa emirates red crescent terang kpk
"['kloter', 'nanti', 'ambulance', 'kirim', 'logistik', 'burangkeng', 'cugenang', 'cianjur', 'kirim', 'bantu', 'masyarakat', 'korban', 'gempa', 'bumi', 'cianjur']",1.0,kloter nanti ambulance kirim logistik burangkeng cugenang cianjur kirim bantu masyarakat korban gempa bumi cianjur
"['bupati', 'cianjur', 'herman', 'suherman', 'tanggap', 'santai', 'lapor', 'kpk', 'adu', 'duga', 'seleweng', 'bantu', 'korban', 'gempa', 'herman', 'percaya', 'kpk', 'nilai', 'salah', 'medcomid', 'via', 'medcomid']",-1.0,bupati cianjur herman suherman tanggap santai lapor kpk adu duga seleweng bantu korban gempa herman percaya kpk nilai salah medcomid via medcomid
"['bupati', 'cianjur', 'angkat', 'bicara', 'lapor', 'kpk', 'seleweng', 'bantu', 'gempa', 'jungkook']",-1.0,bupati cianjur angkat bicara lapor kpk seleweng bantu gempa jungkook
"['sekjen', 'pmi', 'gempa', 'cianjur', 'butuh', 'tangan', 'nasional']",-1.0,sekjen pmi gempa cianjur butuh tangan nasional
"['komisi', 'berantas', 'korupsi', 'kpk', 'terima', 'lapor', 'kait', 'duga', 'seleweng', 'bantu', 'tangan', 'gempa', 'bumi', 'kabupaten', 'cianjur', 'jawa', 'barat', 'cek', 'adu', 'lapor', 'materi']",-1.0,komisi berantas korupsi kpk terima lapor kait duga seleweng bantu tangan gempa bumi kabupaten cianjur jawa barat cek adu lapor materi
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'gempa']",-1.0,bupati cianjur lapor kpk duga seleweng bantu gempa
"['ydkk', 'salur', 'logistik', 'dapur', 'bantu', 'korban', 'gempa', 'cianjur', 'kelola', 'kemensos']",1.0,ydkk salur logistik dapur bantu korban gempa cianjur kelola kemensos
"['kpk', 'terima', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'cianjur']",-1.0,kpk terima lapor duga seleweng bantu gempa cianjur
"['kumpar', 'bener', 'penyelewangan', 'dana', 'bencana', 'gempa', 'cianjur', 'iket', 'tiang', 'listrik', 'tibanin', 'tembok', 'beton', 'ngerasain', 'gimana', 'korban', 'gempa', 'tinggal', 'timpa', 'runtuh', 'tembok']",-1.0,kumpar bener penyelewangan dana bencana gempa cianjur iket tiang listrik tibanin tembok beton ngerasain gimana korban gempa tinggal timpa runtuh tembok
"['jalan', 'instruksi', 'tum', 'bantu', 'korban', 'gempa', 'cianjur', 'ahypimpinperubahan']",1.0,jalan instruksi tum bantu korban gempa cianjur ahypimpinperubahan
"['kpk', 'dalam', 'adu', 'duga', 'bupati', 'cianjur', 'seleweng', 'dana', 'bantu', 'korban', 'gempa', 'bantuangempa', 'bupaticianjur', 'cianjur', 'danabantuan', 'gempacianjur']",-1.0,kpk dalam adu duga bupati cianjur seleweng dana bantu korban gempa bantuangempa bupaticianjur cianjur danabantuan gempacianjur
"['lokasi', 'gempa', 'cianjur', 'jusuf', 'kalla', 'tegas', 'rawan', 'pmi', 'pulang']",1.0,lokasi gempa cianjur jusuf kalla tegas rawan pmi pulang
"['andai', 'iya', 'kpk', 'terima', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'seret', 'bupati', 'cianjur']",-1.0,andai iya kpk terima lapor duga seleweng bantu gempa seret bupati cianjur
"['klikdokter', 'salur', 'donasi', 'sehat', 'perempuan', 'anak', 'dampak', 'gempa', 'cianjur', 'parahyanganpost', 'klikdokterid']",1.0,klikdokter salur donasi sehat perempuan anak dampak gempa cianjur parahyanganpost klikdokterid
"['bupati', 'cianjur', 'duga', 'seleweng', 'bantu', 'korban', 'gempa']",-1.0,bupati cianjur duga seleweng bantu korban gempa
"['roundup', 'warga', 'duka', 'bupati', 'cianjur', 'duga', 'seleweng', 'bantu', 'korban', 'gempa']",-1.0,roundup warga duka bupati cianjur duga seleweng bantu korban gempa
"['bupati', 'cianjur', 'bantah', 'seleweng', 'bantu', 'korban', 'gempa']",-1.0,bupati cianjur bantah seleweng bantu korban gempa
"['kpk', 'terima', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'cianjur']",-1.0,kpk terima lapor duga seleweng bantu gempa cianjur
"['bupati', 'cianjur', 'tahu', 'tilep', 'bantu', 'korban', 'gempa', 'kpk', 'usut']",-1.0,bupati cianjur tahu tilep bantu korban gempa kpk usut
"['bupati', 'cianjur', 'bantah', 'seleweng', 'bantu', 'korban', 'gempa', 'bantuangempa', 'bupaticianjur', 'gempacianjur', 'korupsi', 'kpk']",-1.0,bupati cianjur bantah seleweng bantu korban gempa bantuangempa bupaticianjur gempacianjur korupsi kpk
"['bupati', 'cianjur', 'herman', 'suherman', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'kpk', 'angkat', 'suara']",-1.0,bupati cianjur herman suherman lapor duga seleweng bantu gempa kpk angkat suara
"['gempa', 'cianjur', 'sebab', 'rusa', 'parah', 'sekjen', 'pmi', 'progres', 'pulih', 'lambat']",-1.0,gempa cianjur sebab rusa parah sekjen pmi progres pulih lambat
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'dana', 'bantu', 'gempa', 'sumbang', 'lembaga', 'internasional', 'ubah', 'kemas', 'partai', 'jual', 'pasar', 'ery', 'laku', 'partai']",-1.0,bupati cianjur lapor kpk duga seleweng dana bantu gempa sumbang lembaga internasional ubah kemas partai jual pasar ery laku partai
"['nasional', 'bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'dana', 'bantu', 'gempa', 'googlenews']",-1.0,nasional bupati cianjur lapor kpk duga seleweng dana bantu gempa googlenews
"['cnn', 'indonesia', 'duga', 'seleweng', 'bantu', 'gempa', 'bupati', 'cianjur', 'lapor', 'kpk', 'googlenews']",-1.0,cnn indonesia duga seleweng bantu gempa bupati cianjur lapor kpk googlenews
"['k', 'puncak', 'gaes', 'malam', 'malam', 'berangkat', 'jam', 'puncak', 'jam', 'sadar', 'puncak', 'bogor', 'belah', 'cianjur', 'wkwk', 'pantesan', 'gempa', 'cianjur', 'rasa', 'banget', 'bogor', 'makan', 'minum', 'ngobrol', 'otw', 'bogor']",1.0,k puncak gaes malam malam berangkat jam puncak jam sadar puncak bogor belah cianjur wkwk pantesan gempa cianjur rasa banget bogor makan minum ngobrol otw bogor
"['kpk', 'terima', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'cianjur']",-1.0,kpk terima lapor duga seleweng bantu gempa cianjur
"['bupati', 'cianjur', 'duga', 'seleweng', 'dana', 'bantu', 'korban', 'gempa', 'lapor', 'kpk']",-1.0,bupati cianjur duga seleweng dana bantu korban gempa lapor kpk
"['juru', 'bicara', 'tindak', 'kelembagaankpkali', 'fikri', 'benar', 'terima', 'lapor', 'duga', 'korupsi', 'seleweng', 'bantu', 'gempa', 'cianjur', 'mostupdate']",-1.0,juru bicara tindak kelembagaankpkali fikri benar terima lapor duga korupsi seleweng bantu gempa cianjur mostupdate
"['bupati', 'cianjur', 'sangkal', 'duga', 'seleweng', 'dana', 'gempa', 'cek', 'instragramnya', 'kataberita', 'kpk', 'gempacianjur', 'bantuangempacianjur', 'penyelewenganbantuan']",-1.0,bupati cianjur sangkal duga seleweng dana gempa cek instragramnya kataberita kpk gempacianjur bantuangempacianjur penyelewenganbantuan
"['bupati', 'cianjur', 'herman', 'suherman', 'lapor', 'kpk', 'kait', 'bantu', 'gempa']",-1.0,bupati cianjur herman suherman lapor kpk kait bantu gempa
"['dq', 'salur', 'bantu', 'sintas', 'gempa', 'cianjur']",1.0,dq salur bantu sintas gempa cianjur
"['seleweng', 'bantu', 'gempa', 'bupati', 'cianjur', 'lapor', 'kpkri', 'bencana', 'bawa', 'berkah', 'manfaat', 'jabat', 'penting', 'pribadi']",-1.0,seleweng bantu gempa bupati cianjur lapor kpkri bencana bawa berkah manfaat jabat penting pribadi
"['bantu', 'masyarakat', 'cianjur', 'wujud', 'tanah', 'relokasi', 'kantor', 'wilayah', 'kanwil', 'badan', 'tanah', 'nasional', 'bpn', 'provinsi', 'jawa', 'barat', 'gelar', 'rapat', 'rencana', 'tetap', 'lokasi', 'relokasi', 'gempa', 'cianjur', 'senin']",1.0,bantu masyarakat cianjur wujud tanah relokasi kantor wilayah kanwil badan tanah nasional bpn provinsi jawa barat gelar rapat rencana tetap lokasi relokasi gempa cianjur senin
"['bupati', 'cianjur', 'herman', 'suherman', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'korban', 'gempa', 'herman', 'menep', 'lapor']",-1.0,bupati cianjur herman suherman lapor kpk duga seleweng bantu korban gempa herman menep lapor
"['koq', 'harap', 'bupati', 'cianjur', 'lapor', 'kait', 'duga', 'seleweng', 'dana', 'gempa', 'kpk', 'telaah', 'install', 'aplikasi', 'kumpar', 'baca', 'nyaman', 'iklan']",-1.0,koq harap bupati cianjur lapor kait duga seleweng dana gempa kpk telaah install aplikasi kumpar baca nyaman iklan
"['pt', 'brantas', 'abipraya', 'persero', 'kuat', 'komitmen', 'badan', 'usaha', 'milik', 'negara', 'bumn', 'indonesia', 'bangun', 'unit', 'huntap', 'korban', 'gempa', 'cianjur']",1.0,pt brantas abipraya persero kuat komitmen badan usaha milik negara bumn indonesia bangun unit huntap korban gempa cianjur
"['duga', 'skrg', 'kuak', 'bupati', 'jual', 'pasar', 'bantu', 'emirates', 'red', 'crescent', 'korban', 'gempa', 'cianjur']",-1.0,duga skrg kuak bupati jual pasar bantu emirates red crescent korban gempa cianjur
"['bakti', 'manusia', 'cianjur', 'posko', 'ywbs', 'ika', 'undip', 'alpagar', 'giat', 'tanggal', 'desember', 'selenggara', 'giat', 'manusia', 'korban', 'gempa', 'cianjur']",1.0,bakti manusia cianjur posko ywbs ika undip alpagar giat tanggal desember selenggara giat manusia korban gempa cianjur
"['bangun', 'struktur', 'tahan', 'gempa', 'risha', 'bangun', 'rumah', 'untuk', 'korban', 'gempa', 'rumah', 'alami', 'rusa', 'berat', 'runtuh', 'paksa', 'relokasi', 'cilaku', 'kabupaten', 'cianjur', 'jawa', 'barat']",1.0,bangun struktur tahan gempa risha bangun rumah untuk korban gempa rumah alami rusa berat runtuh paksa relokasi cilaku kabupaten cianjur jawa barat
"['bangun', 'risha', 'brantas', 'abipraya', 'aktif', 'kontribusi', 'bantu', 'relokasi', 'warga', 'korban', 'gempa', 'cianjur', 'jawa', 'barat']",1.0,bangun risha brantas abipraya aktif kontribusi bantu relokasi warga korban gempa cianjur jawa barat
"['sahabatdaqu', 'laznas', 'pppa', 'daarul', 'quran', 'salur', 'paket', 'bantu', 'korban', 'gempa', 'cianjur', 'salur', 'kali', 'isi', 'karpet', 'shalat', 'kipas', 'angin', 'amanah', 'bprs', 'harta', 'insan', 'karimah', 'klik']",1.0,sahabatdaqu laznas pppa daarul quran salur paket bantu korban gempa cianjur salur kali isi karpet shalat kipas angin amanah bprs harta insan karimah klik
"['salur', 'bantu', 'infak', 'bencana', 'cianjur', 'lengkap', 'infakid', 'infakaja', 'rumahzakat', 'infakbencanacianjur', 'gempacianjur', 'sedekah']",1.0,salur bantu infak bencana cianjur lengkap infakid infakaja rumahzakat infakbencanacianjur gempacianjur sedekah
"['tim', 'kkm', 'uika', 'bogor', 'edu', 'point', 'media', 'ajar', 'korban', 'gempa', 'cianjur']",1.0,tim kkm uika bogor edu point media ajar korban gempa cianjur
"['sumbang', 'dana', 'rp', 'juta', 'dukung', 'program', 'iaitb', 'bangun', 'rumah', 'tampung', 'korban', 'gempa', 'cianjur', 'rumah', 'masingmasing']",1.0,sumbang dana rp juta dukung program iaitb bangun rumah tampung korban gempa cianjur rumah masingmasing
"['hak', 'rakyat', 'susah', 'rampok', 'stop', 'bicara', 'moral', 'etika', 'rakyat', 'gempa', 'prayforcianjur', 'gempacianjur']",-1.0,hak rakyat susah rampok stop bicara moral etika rakyat gempa prayforcianjur gempacianjur
"['jalan', 'airlangga', 'hartarto', 'yellow', 'clinic', 'tangan', 'gempa', 'cianjur']",1.0,jalan airlangga hartarto yellow clinic tangan gempa cianjur
"['kpk', 'tindaklanjuti', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'seret', 'bupati', 'cianjur', 'komisi', 'berantas', 'korupsi', 'kpk', 'terima', 'lapor', 'duga', 'seleweng', 'bantu', 'korban', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'baca', 'lengkap', 'berita']",-1.0,kpk tindaklanjuti lapor duga seleweng bantu gempa seret bupati cianjur komisi berantas korupsi kpk terima lapor duga seleweng bantu korban gempa bumi cianjur jawa barat baca lengkap berita
"['sayang', 'hidup', 'bahagia', 'ibu', 'minta', 'bagi', 'bahagia', 'luka', 'ibu', 'terima', 'luka', 'terima', 'kasih', 'donatur', 'hadir', 'bahagia', 'sintas', 'gempacianjur']",1.0,sayang hidup bahagia ibu minta bagi bahagia luka ibu terima luka terima kasih donatur hadir bahagia sintas gempacianjur
"['momen', 'donatur', 'human', 'initiative', 'hadir', 'bahagia', 'anak', 'sintas', 'gempacianjur', 'nikmat', 'momen', 'senyum', 'indah', 'bahagia', 'anak']",1.0,momen donatur human initiative hadir bahagia anak sintas gempacianjur nikmat momen senyum indah bahagia anak
"['lapor', 'kpk', 'bupati', 'cianjur', 'bantah', 'seleweng', 'bantu', 'gempa']",-1.0,lapor kpk bupati cianjur bantah seleweng bantu gempa
"['radar', 'bogor', 'bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'gempa']",-1.0,radar bogor bupati cianjur lapor kpk duga seleweng bantu gempa
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'dana', 'bantu', 'gempa', 'tipikor', 'bansos', 'mensos', 'moral', 'adab', 'alias', 'biadab']",-1.0,bupati cianjur lapor kpk duga seleweng dana bantu gempa tipikor bansos mensos moral adab alias biadab
"['bupati', 'cianjur', 'lapor', 'kpk', 'lapor', 'duga', 'seleweng', 'bantu', 'gempa', 'cianjur']",-1.0,bupati cianjur lapor kpk lapor duga seleweng bantu gempa cianjur
"['sy', 'mewantiwanti', 'kpd', 'kelola', 'uang', 'bs', 'kpd', 'msyrkt', 'cianjur', 'salahgunakan', 'korupsi', 'sy', 'uang', 'sumbang', 'potong', 'hukum', 'hukum', 'mati', 'herman', 'moga', 'senjata', 'makan', 'tuan', 'gempacianjur']",-1.0,sy mewantiwanti kpd kelola uang bs kpd msyrkt cianjur salahgunakan korupsi sy uang sumbang potong hukum hukum mati herman moga senjata makan tuan gempacianjur
"['nanti', 'serah', 'donasi', 'baca', 'republika', 'warga', 'dampak', 'gempa', 'cianjur', 'bangkit', 'pulih', 'sepenuh', 'desember', 'live', 'youtube', 'republika', 'official', 'sesuai', 'kondisi', 'lapang', 'republika', 'darirepublika']",1.0,nanti serah donasi baca republika warga dampak gempa cianjur bangkit pulih sepenuh desember live youtube republika official sesuai kondisi lapang republika darirepublika
"['bupati', 'cianjur', 'tepis', 'tuduh', 'seleweng', 'dana', 'bantu', 'gempa', 'herman', 'suherman']",-1.0,bupati cianjur tepis tuduh seleweng dana bantu gempa herman suherman
"['bupati', 'cianjur', 'tuding', 'gelap', 'dana', 'bantu', 'gempa']",1.0,bupati cianjur tuding gelap dana bantu gempa
"['bupati', 'cianjur', 'tepis', 'tuduh', 'seleweng', 'bantu', 'gempa', 'herman', 'suherman']",-1.0,bupati cianjur tepis tuduh seleweng bantu gempa herman suherman
"['seleweng', 'bantu', 'korban', 'gempa', 'cianjur', 'duga', 'bupati']",-1.0,seleweng bantu korban gempa cianjur duga bupati
"['bupati', 'cianjur', 'lapor', 'kpk', 'duga', 'seleweng', 'bantu', 'gempa']",-1.0,bupati cianjur lapor kpk duga seleweng bantu gempa
"['fitb', 'itb', 'harap', 'kontribusi', 'tangan', 'gempa', 'cianjur']",1.0,fitb itb harap kontribusi tangan gempa cianjur
"['pakar', 'itb', 'bangun', 'kolaborasi', 'maksimal', 'potensi', 'bantu', 'tangan', 'pasca', 'gempa', 'cianjur']",1.0,pakar itb bangun kolaborasi maksimal potensi bantu tangan pasca gempa cianjur
"['pakar', 'itb', 'dialog', 'masyarakat', 'kunci', 'hasil', 'tangan', 'gempa', 'cianjur']",1.0,pakar itb dialog masyarakat kunci hasil tangan gempa cianjur
"['menteri', 'pupr', 'siap', 'unit', 'risha', 'relokasi', 'korban', 'gempa', 'cianjur']",1.0,menteri pupr siap unit risha relokasi korban gempa cianjur
"['oohhh', 'duga', 'seleweng', 'bantu', 'gempa', 'bupati', 'cianjur', 'lapor']",-1.0,oohhh duga seleweng bantu gempa bupati cianjur lapor
"['potret', 'sehat', 'daerah', 'dampak', 'bencana', 'gempa', 'cianjur']",1.0,potret sehat daerah dampak bencana gempa cianjur
"['kelompok', 'masyarakat', 'nama', 'acsenahumanis', 'respon', 'foundation', 'lapor', 'bupati', 'cianjur', 'hs', 'duga', 'seleweng', 'dana', 'bantu', 'gempa', 'bantu', 'selimut', 'ton', 'beras', 'paket', 'bersih', 'lampu', 'sumber', 'tenaga', 'solar', 'battery', 'charger', 'tenda']",1.0,kelompok masyarakat nama acsenahumanis respon foundation lapor bupati cianjur hs duga seleweng dana bantu gempa bantu selimut ton beras paket bersih lampu sumber tenaga solar battery charger tenda
